# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 12:24:09 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
#
pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
Kepler-1882 b,Kepler-1882,Transit,2021,13.78725760,0.00013040,-0.00013040,0,0.124100,,,0,1.740,0.480,-0.680,0,,,,,,,,,0.000000,,,0,1032,,,0,89.380,,,0,5888.00,163.00,-173.00,0
Kepler-1882 b,Kepler-1882,Transit,2021,13.78725760,0.00013040,-0.00013040,0,0.124100,,,0,1.740,0.480,-0.680,0,,,,,,,,,0.000000,,,0,1032,,,0,89.380,,,0,5888.00,163.00,-173.00,0
Kepler-1882 b,Kepler-1882,Transit,2021,13.78726270,0.00010200,-0.00010200,0,0.115100,,,0,1.550,0.290,-0.410,0,,,,,,,,,0.000000,,,0,894,,,0,83.090,,,0,5691.00,77.00,-77.00,0
Kepler-1882 b,Kepler-1882,Transit,2021,13.78706810,0.00001390,-0.00001390,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5579.42,105.91,-120.04,0
Kepler-1882 b,Kepler-1882,Transit,2021,13.78725760,0.00013040,-0.00013040,0,0.124100,,,0,1.740,0.480,-0.680,0,,,,,,,,,0.000000,,,0,1032,,,0,89.380,,,0,5888.00,163.00,-173.00,0
Kepler-1882 b,Kepler-1882,Transit,2021,13.78714400,0.00009700,-0.00009700,0,0.115000,,,0,1.970,0.820,-0.820,0,,,,,,,,,0.000000,,,0,994,,,0,84.800,,,0,5770.00,98.00,-98.00,0
Kepler-1883 b,Kepler-1883,Transit,2021,103.42718800,0.00120800,-0.00120800,0,0.443600,,,0,3.230,1.230,-0.320,0,,,,,,,,,0.000000,,,0,414,,,0,89.950,,,0,6194.00,177.00,-230.00,0
Kepler-1883 b,Kepler-1883,Transit,2021,103.42698730,0.00086760,-0.00086760,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5667.00,123.00,-123.00,0
Kepler-1883 b,Kepler-1883,Transit,2021,103.42700200,,,0,,,,,3.251,,,0,,,,,,,,,,,,,,,,,,,,,6208.00,194.00,-259.00,0
Kepler-1883 b,Kepler-1883,Transit,2021,103.42718800,0.00120800,-0.00120800,0,0.443600,,,0,3.230,1.230,-0.320,0,,,,,,,,,0.000000,,,0,414,,,0,89.950,,,0,6194.00,177.00,-230.00,0
Kepler-1883 b,Kepler-1883,Transit,2021,103.42780000,0.00130000,-0.00130000,0,0.439000,,,0,2.600,1.600,-1.600,0,,,,,,,,,0.000000,,,0,355,,,0,89.950,,,0,5963.00,200.00,-200.00,0
Kepler-1883 b,Kepler-1883,Transit,2021,103.42742336,0.00001846,-0.00001846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5667.00,123.00,-123.00,0
Kepler-1883 b,Kepler-1883,Transit,2021,103.42718800,0.00120800,-0.00120800,0,0.443600,,,0,3.230,1.230,-0.320,0,,,,,,,,,0.000000,,,0,414,,,0,89.950,,,0,6194.00,177.00,-230.00,0
Kepler-1883 b,Kepler-1883,Transit,2021,103.42698730,0.00086760,-0.00086760,0,0.443800,,,0,3.160,0.970,-0.390,0,,,,,,,,,0.000000,,,0,416,,,0,90.000,,,0,6208.00,194.00,-259.00,0
Kepler-1884 b,Kepler-1884,Transit,2021,8.98810000,0.00013000,-0.00013000,0,0.086000,,,0,1.390,0.910,-0.910,0,,,,,,,,,0.000000,,,0,871,,,0,81.930,,,0,5996.00,120.00,-120.00,0
Kepler-1884 b,Kepler-1884,Transit,2021,8.98826122,0.00009232,-0.00009232,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,6031.00,122.00,-122.00,0
Kepler-1884 b,Kepler-1884,Transit,2021,8.98832035,,,0,,,,,1.814,,,0,,,,,,,,,,,,,,,,,,,,,5984.00,188.00,-188.00,0
Kepler-1884 b,Kepler-1884,Transit,2021,8.98826122,0.00009232,-0.00009232,0,0.084500,,,0,1.390,0.430,-0.140,0,,,,,,,,,0.000000,,,0,864,,,0,81.140,,,0,5984.00,188.00,-188.00,0
Kepler-1884 b,Kepler-1884,Transit,2021,8.98825111,0.00008660,-0.00008660,0,0.084500,,,0,1.170,0.490,-0.090,0,,,,,,,,,0.000000,,,0,864,,,0,89.380,,,0,5984.00,171.00,-187.00,0
Kepler-1884 b,Kepler-1884,Transit,2021,8.98825111,0.00008660,-0.00008660,0,0.084500,,,0,1.170,0.490,-0.090,0,,,,,,,,,0.000000,,,0,864,,,0,89.380,,,0,5984.00,171.00,-187.00,0
Kepler-1884 b,Kepler-1884,Transit,2021,8.98825111,0.00008660,-0.00008660,0,0.084500,,,0,1.170,0.490,-0.090,0,,,,,,,,,0.000000,,,0,864,,,0,89.380,,,0,5984.00,171.00,-187.00,0
Kepler-1885 b,Kepler-1885,Transit,2021,2.52258520,0.00000850,-0.00000850,0,0.035000,,,0,2.600,3.000,-3.000,0,,,,,,,,,0.000000,,,0,1163,,,0,74.480,,,0,5513.00,102.00,-102.00,0
Kepler-1885 b,Kepler-1885,Transit,2021,2.52258863,0.00000686,-0.00000686,0,0.036000,,,0,23.180,8.860,-1.570,0,,,,,,,,,0.000000,,,0,1205,,,0,64.170,,,0,5591.00,155.00,-153.00,0
Kepler-1885 b,Kepler-1885,Transit,2021,2.52258863,0.00000686,-0.00000686,0,0.036000,,,0,23.180,8.860,-1.570,0,,,,,,,,,0.000000,,,0,1205,,,0,64.170,,,0,5591.00,155.00,-153.00,0
Kepler-1885 b,Kepler-1885,Transit,2021,2.52259057,0.00000682,-0.00000682,0,0.036000,,,0,25.820,6.660,-2.230,0,,,,,,,,,0.000000,,,0,1205,,,0,63.800,,,0,5591.00,150.00,-166.00,0
Kepler-1885 b,Kepler-1885,Transit,2021,2.52259057,0.00000682,-0.00000682,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5280.00,122.00,-122.00,0
Kepler-1885 b,Kepler-1885,Transit,2021,2.52255988,,,0,,,,,1.511,,,0,,,,,,,,,,,,,,,,,,,,,5591.00,150.00,-166.00,0
Kepler-1885 b,Kepler-1885,Transit,2021,2.52258863,0.00000686,-0.00000686,0,0.036000,,,0,23.180,8.860,-1.570,0,,,,,,,,,0.000000,,,0,1205,,,0,64.170,,,0,5591.00,155.00,-153.00,0
Kepler-1886 b,Kepler-1886,Transit,2021,24.27662569,0.00001530,-0.00001530,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5581.00,123.00,-123.00,0
Kepler-1886 b,Kepler-1886,Transit,2021,24.27684000,0.00073000,-0.00073000,0,0.163000,,,0,1.500,0.690,-0.690,0,,,,,,,,,0.000000,,,0,496,,,0,89.380,,,0,5514.00,200.00,-200.00,0
Kepler-1886 b,Kepler-1886,Transit,2021,24.27623730,0.00025620,-0.00025620,0,0.159500,,,0,2.260,0.890,-0.180,0,,,,,,,,,0.000000,,,0,578,,,0,89.950,,,0,5735.00,187.00,-176.00,0
Kepler-1886 b,Kepler-1886,Transit,2021,24.27580070,,,0,,,,,2.582,,,0,,,,,,,,,,,,,,,,,,,,,5745.00,181.00,-201.00,0
Kepler-1886 b,Kepler-1886,Transit,2021,24.27623730,0.00025620,-0.00025620,0,0.159500,,,0,2.260,0.890,-0.180,0,,,,,,,,,0.000000,,,0,578,,,0,89.950,,,0,5735.00,187.00,-176.00,0
Kepler-1886 b,Kepler-1886,Transit,2021,24.27589920,0.00024260,-0.00024260,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5581.00,123.00,-123.00,0
Kepler-1886 b,Kepler-1886,Transit,2021,24.27623730,0.00025620,-0.00025620,0,0.159500,,,0,2.260,0.890,-0.180,0,,,,,,,,,0.000000,,,0,578,,,0,89.950,,,0,5735.00,187.00,-176.00,0
Kepler-1886 b,Kepler-1886,Transit,2021,24.27589920,0.00024260,-0.00024260,0,0.160000,,,0,2.250,0.560,-0.200,0,,,,,,,,,0.000000,,,0,580,,,0,89.320,,,0,5745.00,181.00,-201.00,0
Kepler-1887 b,Kepler-1887,Transit,2021,19.94774345,0.00000756,-0.00000756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5443.00,123.00,-123.00,0
Kepler-1887 b,Kepler-1887,Transit,2021,19.94752664,0.00008696,-0.00008696,0,0.141500,,,0,2.880,0.940,-0.220,0,,,,,,,,,0.000000,,,0,623,,,0,89.380,,,0,5751.00,158.00,-163.00,0
Kepler-1887 b,Kepler-1887,Transit,2021,19.94750023,,,0,,,,,2.925,,,0,,,,,,,,,,,,,,,,,,,,,5749.00,153.00,-170.00,0
Kepler-1887 b,Kepler-1887,Transit,2021,19.94752664,0.00008696,-0.00008696,0,0.141500,,,0,2.880,0.940,-0.220,0,,,,,,,,,0.000000,,,0,623,,,0,89.380,,,0,5751.00,158.00,-163.00,0
Kepler-1887 b,Kepler-1887,Transit,2021,19.94752741,0.00007976,-0.00007976,0,0.142100,,,0,2.520,0.570,-0.200,0,,,,,,,,,0.000000,,,0,625,,,0,89.940,,,0,5749.00,153.00,-170.00,0
Kepler-1887 b,Kepler-1887,Transit,2021,19.94752664,0.00008696,-0.00008696,0,0.141500,,,0,2.880,0.940,-0.220,0,,,,,,,,,0.000000,,,0,623,,,0,89.380,,,0,5751.00,158.00,-163.00,0
Kepler-1887 b,Kepler-1887,Transit,2021,19.94752741,0.00007976,-0.00007976,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5443.00,123.00,-123.00,0
Kepler-1887 b,Kepler-1887,Transit,2021,19.94738000,0.00011000,-0.00011000,0,0.142000,,,0,2.500,1.300,-1.300,0,,,,,,,,,0.000000,,,0,620,,,0,89.950,,,0,5736.00,92.00,-92.00,0
Kepler-1888 b,Kepler-1888,Transit,2021,11.39169531,0.00007567,-0.00007567,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5426.10,88.09,-145.00,0
Kepler-1888 b,Kepler-1888,Transit,2021,11.39169979,,,0,,,,,1.326,,,0,,,,,,,,,,,,,,,,,,,,,5557.00,122.00,-78.00,0
Kepler-1888 b,Kepler-1888,Transit,2021,11.39170568,0.00007433,-0.00007433,0,0.101500,,,0,1.130,0.460,-0.390,0,,,,,,,,,0.000000,,,0,1011,,,0,89.380,,,0,5675.00,159.00,-150.00,0
Kepler-1888 b,Kepler-1888,Transit,2021,11.39170568,0.00007433,-0.00007433,0,0.101500,,,0,1.130,0.460,-0.390,0,,,,,,,,,0.000000,,,0,1011,,,0,89.380,,,0,5675.00,159.00,-150.00,0
Kepler-1888 b,Kepler-1888,Transit,2021,11.39170568,0.00007433,-0.00007433,0,0.101500,,,0,1.130,0.460,-0.390,0,,,,,,,,,0.000000,,,0,1011,,,0,89.380,,,0,5675.00,159.00,-150.00,0
Kepler-1888 b,Kepler-1888,Transit,2021,11.39153000,0.00013000,-0.00013000,0,0.098000,,,0,1.310,0.500,-0.500,0,,,,,,,,,0.000000,,,0,990,,,0,83.080,,,0,5582.00,90.00,-90.00,0
Kepler-1888 b,Kepler-1888,Transit,2021,11.39169531,0.00007567,-0.00007567,0,0.095600,,,0,1.020,0.180,-0.230,0,,,,,,,,,0.000000,,,0,886,,,0,84.870,,,0,5557.00,122.00,-78.00,0
Kepler-1889 b,Kepler-1889,Transit,2021,37.30429277,0.00001152,-0.00001152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6036.00,123.00,-123.00,0
Kepler-1889 b,Kepler-1889,Transit,2021,37.30331970,0.00058790,-0.00058790,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,6036.00,123.00,-123.00,0
Kepler-1889 b,Kepler-1889,Transit,2021,37.30369949,,,0,,,,,2.944,,,0,,,,,,,,,,,,,,,,,,,,,5646.00,186.00,-186.00,0
Kepler-1889 b,Kepler-1889,Transit,2021,37.30331970,0.00058790,-0.00058790,0,0.208200,,,0,2.310,0.570,-0.250,0,,,,,,,,,0.000000,,,0,493,,,0,87.030,,,0,5646.00,186.00,-186.00,0
Kepler-1889 b,Kepler-1889,Transit,2021,37.30376190,0.00065760,-0.00065760,0,0.207300,,,0,2.590,1.160,-0.220,0,,,,,,,,,0.000000,,,0,494,,,0,86.520,,,0,5641.00,196.00,-163.00,0
Kepler-1889 b,Kepler-1889,Transit,2021,37.30376190,0.00065760,-0.00065760,0,0.207300,,,0,2.590,1.160,-0.220,0,,,,,,,,,0.000000,,,0,494,,,0,86.520,,,0,5641.00,196.00,-163.00,0
Kepler-1889 b,Kepler-1889,Transit,2021,37.30304000,0.00050000,-0.00050000,0,0.219000,,,0,2.200,1.300,-1.300,0,,,,,,,,,0.000000,,,0,480,,,0,89.950,,,0,5427.00,200.00,-200.00,0
Kepler-1889 b,Kepler-1889,Transit,2021,37.30376190,0.00065760,-0.00065760,0,0.207300,,,0,2.590,1.160,-0.220,0,,,,,,,,,0.000000,,,0,494,,,0,86.520,,,0,5641.00,196.00,-163.00,0
Kepler-189 b,Kepler-189,Transit,2014,10.39975603,0.00006173,-0.00006173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073.00,122.00,-122.00,0
Kepler-189 b,Kepler-189,Transit,2014,10.39990194,0.00004984,-0.00004984,0,,,,,1.390,0.100,-0.080,0,,,,,,,,,,,,,,,,,,,,,5169.00,66.70,-76.05,0
Kepler-189 b,Kepler-189,Transit,2014,10.39986173,0.00004516,-0.00004516,0,0.086200,,,0,1.500,0.060,-0.110,0,,,,,,,,,0.000000,,,0,678,,,0,87.280,,,0,4963.00,79.00,-79.00,0
Kepler-189 b,Kepler-189,Transit,2014,10.39986173,0.00004516,-0.00004516,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5073.00,122.00,-122.00,0
Kepler-189 b,Kepler-189,Transit,2014,10.39990194,0.00004984,-0.00004984,0,0.087600,,,0,1.330,0.290,-0.100,0,,,,,,,,,0.000000,,,0,677,,,0,89.950,,,0,5228.00,175.00,-137.00,0
Kepler-189 b,Kepler-189,Transit,2014,10.40000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-189 b,Kepler-189,Transit,2014,10.39990194,0.00004984,-0.00004984,0,0.087600,,,0,1.330,0.290,-0.100,0,,,,,,,,,0.000000,,,0,677,,,0,89.950,,,0,5228.00,175.00,-137.00,0
Kepler-189 b,Kepler-189,Transit,2014,,,,,,,,,1.382,0.192,-0.165,0,,,,,,,,,,,,,,,,,,,,,5045.00,101.00,-101.00,0
Kepler-189 b,Kepler-189,Transit,2014,10.39993100,0.00008500,-0.00008500,0,0.088000,,,0,1.210,0.610,-0.610,0,,,,,,,,,,,,,,,,,,,,,5235.00,200.00,-200.00,0
Kepler-189 b,Kepler-189,Transit,2014,10.39990194,0.00004984,-0.00004984,0,0.087600,,,0,1.330,0.290,-0.100,0,,,,,,,,,0.000000,,,0,677,,,0,89.950,,,0,5228.00,175.00,-137.00,0
Kepler-189 b,Kepler-189,Transit,2014,10.40006000,0.00018000,-0.00018000,0,0.087000,,,0,1.170,0.400,-0.400,0,,,,,,,,,0.000000,,,0,664,,,0,88.240,,,0,5220.00,79.00,-79.00,0
Kepler-189 c,Kepler-189,Transit,2014,20.13488968,0.00003555,-0.00003555,0,0.136100,,,0,2.810,0.600,-0.210,0,,,,,,,,,0.000000,,,0,543,,,0,88.810,,,0,5228.00,175.00,-137.00,0
Kepler-189 c,Kepler-189,Transit,2014,20.13486027,0.00000167,-0.00000167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073.00,122.00,-122.00,0
Kepler-189 c,Kepler-189,Transit,2014,,,,,,,,,2.743,0.121,-0.336,0,,,,,,,,,,,,,,,,,,,,,5045.00,101.00,-101.00,0
Kepler-189 c,Kepler-189,Transit,2014,20.13490007,0.00003548,-0.00003548,0,0.133900,,,0,2.980,0.110,-0.220,0,,,,,,,,,0.000000,,,0,544,,,0,88.280,,,0,4963.00,79.00,-79.00,0
Kepler-189 c,Kepler-189,Transit,2014,20.13490007,0.00003548,-0.00003548,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5073.00,122.00,-122.00,0
Kepler-189 c,Kepler-189,Transit,2014,20.13493000,0.00011000,-0.00011000,0,0.136000,,,0,2.530,0.860,-0.860,0,,,,,,,,,0.000000,,,0,531,,,0,88.810,,,0,5220.00,79.00,-79.00,0
Kepler-189 c,Kepler-189,Transit,2014,20.13491661,0.00003331,-0.00003331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5073.00,122.00,-122.00,0
Kepler-189 c,Kepler-189,Transit,2014,20.13488968,0.00003555,-0.00003555,0,0.136100,,,0,2.810,0.600,-0.210,0,,,,,,,,,0.000000,,,0,543,,,0,88.810,,,0,5228.00,175.00,-137.00,0
Kepler-189 c,Kepler-189,Transit,2014,20.13500000,,,0,,,,,2.400,0.520,-0.180,0,22.70000,17.10000,-10.60000,0,,,,,,,,,,,,,,,,,,,,
Kepler-189 c,Kepler-189,Transit,2014,20.13488968,0.00003555,-0.00003555,0,,,,,2.950,0.320,-0.260,0,,,,,,,,,,,,,,,,,,,,,5169.00,66.70,-76.05,0
Kepler-189 c,Kepler-189,Transit,2014,20.13486600,0.00005700,-0.00005700,0,0.137000,,,0,2.380,1.190,-1.190,0,,,,,,,,,,,,,,,,,,,,,5235.00,200.00,-200.00,0
Kepler-189 c,Kepler-189,Transit,2014,20.13488968,0.00003555,-0.00003555,0,0.136100,,,0,2.810,0.600,-0.210,0,,,,,,,,,0.000000,,,0,543,,,0,88.810,,,0,5228.00,175.00,-137.00,0
Kepler-1890 b,Kepler-1890,Transit,2021,4.82059002,,,0,,,,,0.869,,,0,,,,,,,,,,,,,,,,,,,,,6046.00,121.00,-133.00,0
Kepler-1890 b,Kepler-1890,Transit,2021,4.82051088,0.00003660,-0.00003660,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5981.61,137.64,-111.84,0
Kepler-1890 b,Kepler-1890,Transit,2021,4.82055100,0.00004200,-0.00004200,0,0.059000,,,0,0.970,0.510,-0.510,0,,,,,,,,,0.000000,,,0,1351,,,0,81.930,,,0,6475.00,95.00,-95.00,0
Kepler-1890 b,Kepler-1890,Transit,2021,4.82052932,0.00003052,-0.00003052,0,0.058800,,,0,0.840,0.490,-0.150,0,,,,,,,,,0.000000,,,0,1350,,,0,89.950,,,0,6483.00,154.00,-215.00,0
Kepler-1890 b,Kepler-1890,Transit,2021,4.82052932,0.00003052,-0.00003052,0,0.058800,,,0,0.840,0.490,-0.150,0,,,,,,,,,0.000000,,,0,1350,,,0,89.950,,,0,6483.00,154.00,-215.00,0
Kepler-1890 b,Kepler-1890,Transit,2021,4.82052932,0.00003052,-0.00003052,0,0.058800,,,0,0.840,0.490,-0.150,0,,,,,,,,,0.000000,,,0,1350,,,0,89.950,,,0,6483.00,154.00,-215.00,0
Kepler-1890 b,Kepler-1890,Transit,2021,4.82051088,0.00003660,-0.00003660,0,0.056300,,,0,1.080,0.190,-0.220,0,,,,,,,,,0.000000,,,0,1328,,,0,77.540,,,0,6046.00,121.00,-133.00,0
Kepler-1891 b,Kepler-1891,Transit,2021,4.02230933,0.00000944,-0.00000944,0,0.047400,,,0,1.310,0.550,-0.100,0,,,,,,,,,0.000000,,,0,1011,,,0,88.810,,,0,5516.00,161.00,-134.00,0
Kepler-1891 b,Kepler-1891,Transit,2021,4.02230933,0.00000944,-0.00000944,0,0.047400,,,0,1.310,0.550,-0.100,0,,,,,,,,,0.000000,,,0,1011,,,0,88.810,,,0,5516.00,161.00,-134.00,0
Kepler-1891 b,Kepler-1891,Transit,2021,4.02231090,0.00001498,-0.00001498,0,0.047300,,,0,1.370,0.310,-0.130,0,,,,,,,,,0.000000,,,0,1017,,,0,88.300,,,0,5516.00,149.00,-149.00,0
Kepler-1891 b,Kepler-1891,Transit,2021,4.02230933,0.00000944,-0.00000944,0,0.047400,,,0,1.310,0.550,-0.100,0,,,,,,,,,0.000000,,,0,1011,,,0,88.810,,,0,5516.00,161.00,-134.00,0
Kepler-1891 b,Kepler-1891,Transit,2021,4.02231090,0.00001498,-0.00001498,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5484.37,48.83,-48.83,0
Kepler-1891 b,Kepler-1891,Transit,2021,4.02229023,,,0,,,,,1.521,,,0,,,,,,,,,,,,,,,,,,,,,5516.00,149.00,-149.00,0
Kepler-1891 b,Kepler-1891,Transit,2021,4.02229400,0.00001300,-0.00001300,0,0.047000,,,0,1.650,0.830,-0.830,0,,,,,,,,,0.000000,,,0,1014,,,0,85.370,,,0,5506.00,72.00,-72.00,0
Kepler-1892 b,Kepler-1892,Transit,2021,6.33127000,0.00004400,-0.00004400,0,0.064000,,,0,1.410,0.760,-0.760,0,,,,,,,,,0.000000,,,0,819,,,0,89.950,,,0,5379.00,83.00,-83.00,0
Kepler-1892 b,Kepler-1892,Transit,2021,6.33127840,0.00003771,-0.00003771,0,0.063300,,,0,1.480,0.390,-0.110,0,,,,,,,,,0.000000,,,0,821,,,0,88.240,,,0,5376.00,174.00,-145.00,0
Kepler-1892 b,Kepler-1892,Transit,2021,6.33127840,0.00003771,-0.00003771,0,0.063300,,,0,1.480,0.390,-0.110,0,,,,,,,,,0.000000,,,0,821,,,0,88.240,,,0,5376.00,174.00,-145.00,0
Kepler-1892 b,Kepler-1892,Transit,2021,6.33123016,,,0,,,,,1.837,,,0,,,,,,,,,,,,,,,,,,,,,5383.00,159.00,-159.00,0
Kepler-1892 b,Kepler-1892,Transit,2021,6.33127840,0.00003771,-0.00003771,0,0.063300,,,0,1.480,0.390,-0.110,0,,,,,,,,,0.000000,,,0,821,,,0,88.240,,,0,5376.00,174.00,-145.00,0
Kepler-1892 b,Kepler-1892,Transit,2021,6.33125228,0.00003802,-0.00003802,0,0.063300,,,0,1.310,0.230,-0.100,0,,,,,,,,,0.000000,,,0,822,,,0,89.700,,,0,5383.00,159.00,-159.00,0
Kepler-1892 b,Kepler-1892,Transit,2021,6.33125228,0.00003802,-0.00003802,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5353.00,122.00,-122.00,0
Kepler-1893 b,Kepler-1893,Transit,2021,4.17939300,0.00002600,-0.00002600,0,0.048000,,,0,1.530,0.810,-0.810,0,,,,,,,,,0.000000,,,0,1152,,,0,87.660,,,0,5570.00,110.00,-110.00,0
Kepler-1893 b,Kepler-1893,Transit,2021,4.17936993,,,0,,,,,1.706,,,0,,,,,,,,,,,,,,,,,,,,,5633.00,76.00,-76.00,0
Kepler-1893 b,Kepler-1893,Transit,2021,4.17938195,0.00002997,-0.00002997,0,0.049700,,,0,1.600,0.570,-0.300,0,,,,,,,,,0.000000,,,0,1198,,,0,88.240,,,0,5632.00,167.00,-152.00,0
Kepler-1893 b,Kepler-1893,Transit,2021,4.17938195,0.00002997,-0.00002997,0,0.049700,,,0,1.600,0.570,-0.300,0,,,,,,,,,0.000000,,,0,1198,,,0,88.240,,,0,5632.00,167.00,-152.00,0
Kepler-1893 b,Kepler-1893,Transit,2021,4.17938195,0.00002997,-0.00002997,0,0.049700,,,0,1.600,0.570,-0.300,0,,,,,,,,,0.000000,,,0,1198,,,0,88.240,,,0,5632.00,167.00,-152.00,0
Kepler-1893 b,Kepler-1893,Transit,2021,4.17939037,0.00002877,-0.00002877,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5720.00,122.00,-122.00,0
Kepler-1893 b,Kepler-1893,Transit,2021,4.17939037,0.00002877,-0.00002877,0,0.050400,,,0,1.520,0.240,-0.230,0,,,,,,,,,0.000000,,,0,1194,,,0,88.440,,,0,5633.00,76.00,-76.00,0
Kepler-1894 b,Kepler-1894,Transit,2021,2.76263462,0.00001609,-0.00001609,0,0.038500,,,0,1.260,0.530,-0.100,0,,,,,,,,,0.000000,,,0,1232,,,0,88.810,,,0,5772.00,169.00,-172.00,0
Kepler-1894 b,Kepler-1894,Transit,2021,2.76263462,0.00001609,-0.00001609,0,0.038500,,,0,1.260,0.530,-0.100,0,,,,,,,,,0.000000,,,0,1232,,,0,88.810,,,0,5772.00,169.00,-172.00,0
Kepler-1894 b,Kepler-1894,Transit,2021,2.76263737,0.00001624,-0.00001624,0,,,,0,,,,0,,,,,,,,,,,,0,,,,0,,,,0,5467.00,122.00,-122.00,0
Kepler-1894 b,Kepler-1894,Transit,2021,2.76263400,0.00001600,-0.00001600,0,0.038000,,,0,1.210,0.790,-0.790,0,,,,,,,,,0.000000,,,0,1202,,,0,87.660,,,0,5740.00,117.00,-117.00,0
Kepler-1894 b,Kepler-1894,Transit,2021,2.76266003,,,0,,,,,1.201,,,0,,,,,,,,,,,,,,,,,,,,,5772.00,156.00,-173.00,0
